연번,상호명,업종,완비증명 발급일,지번 주소,도로명 주소,영업장 면적,영업장 층,관할소방서
939,리젠드힐스,고시원업,2012-05-14,서울특별시 영등포구 신길동 804,서울특별시 영등포구 가마산로 579-10,468,"지상1,2,3,4",영등포소방서
940,두원,고시원업,2012-04-27,서울특별시 영등포구 문래동5가 20-20,서울특별시 영등포구 선유로9나길 28,828,"지상2,3,4,5,6,7",영등포소방서
941,한울,고시원업,2012-04-02,서울특별시 영등포구 당산동4가 32-20,서울특별시 영등포구 당산로38길 15-5,817.65,"지상2,3,4,5,6,7",영등포소방서
942,나온빌 고시원,고시원업,2012-04-02,서울특별시 영등포구 당산동3가 427-3,서울특별시 영등포구 양산로17길 14-1,522.7,"지상2,3,4,5,6",영등포소방서
943,코사레지던스,고시원업,2012-03-19,서울특별시 영등포구 양평동4가 3-1,서울특별시 영등포구 선유로 246,540.18,"지상4,5",영등포소방서
944,신영베스트빌,고시원업,2012-03-16,서울특별시 영등포구 문래동5가 20-16,서울특별시 영등포구 선유로9나길 24-3,947.26,"지상2,3,4,5,6,7,8",영등포소방서
945,CSVILL,고시원업,2012-03-15,서울특별시 영등포구 문래동5가 0,서울특별시 영등포구 선유로9나길 26,788.9,"지상2,3,4,5,6",영등포소방서
946,길점하우스,고시원업,2012-03-13,서울특별시 영등포구 영등포동1가 74,서울특별시 영등포구 경인로114가길 14-1,105,"지상2,3,4",영등포소방서
947,유앤아이,고시원업,2012-03-09,서울특별시 영등포구 양평동3가 0,서울특별시 영등포구 양산로1길 9-1,643.79,"지상2,3,4,5,6,7,8",영등포소방서
948,길하우스,고시원업,2012-03-07,서울특별시 영등포구 양평동3가 30-25,서울특별시 영등포구 양산로1길 9,643.79,"지상2,3,4,5,6,7,8",영등포소방서
949,코지하우스,고시원업,2012-03-05,서울특별시 영등포구 당산동1가 306,서울특별시 영등포구 양산로 128,439.2,"지상3,4",영등포소방서
950,자이리빙텔,고시원업,2012-02-28,서울특별시 영등포구 대림동 858-37,서울특별시 영등포구 대림로 123,315.04,"지상2,3",영등포소방서
951,트라빌,고시원업,2012-02-09,서울특별시 영등포구 신길동 449-25,서울특별시 영등포구 영등포로84길 3,970.74,"지하1/지상1,2,3,4,5,6",영등포소방서
952,스카이원룸텔,고시원업,2012-02-08,서울특별시 영등포구 영등포동2가 177-2,서울특별시 영등포구 영등포로 255,244.33,"지상3,4",영등포소방서
953,제일고시원,고시원업,2007-04-06,서울특별시 영등포구 영등포동2가 318-1,서울특별시 영등포구 영등포로47길 8,222.4,"지상2,3",영등포소방서
954,명성타워힐,고시원업,2012-01-16,서울특별시 영등포구 신길동 51-3,서울특별시 영등포구 영등포로62길 2,2131.25,"지상4,5,6,7,8,9,10,11,12,13,14",영등포소방서
955,하이빌,고시원업,2012-01-16,서울특별시 영등포구 당산동 121-119,서울특별시 영등포구 국회대로55길 29,965.92,"지상1,2,3,4,5,6,7,8",영등포소방서
956,드림나래빌고시원,고시원업,2011-12-20,서울특별시 영등포구 영등포동 631-28,서울특별시 영등포구 영신로9마길 5,530.96,"지하1/지상1,2,3",영등포소방서
957,금빛타운,고시원업,2011-12-19,서울특별시 영등포구 대림동 723,서울특별시 영등포구 대림로31길 19,692.5,"지하1/지상1,2,3",영등포소방서
958,코끼리,고시원업,2011-12-12,서울특별시 영등포구 영등포동4가 163-6,서울특별시 영등포구 영신로32길 4,928.14,"지상3,4,5,6,7",영등포소방서
959,더비전고시원,고시원업,2011-12-07,서울특별시 영등포구 양평동3가 30-4,서울특별시 영등포구 양산로1길 11,565.38,"지상2,3,4,5,6,7",영등포소방서
960,굿모닝고시원,고시원업,2011-11-29,서울특별시 영등포구 영등포동7가 29-128,서울특별시 영등포구 국회대로54길 25,,지상2,영등포소방서
961,秀빌리지,고시원업,2011-11-29,서울특별시 영등포구 신길동 4232,서울특별시 영등포구 여의대방로23길 8-1,465.5,"지상1,2,3,4",영등포소방서
962,한양캐슬,고시원업,2011-11-29,서울특별시 영등포구 신길동 827,서울특별시 영등포구 가마산로 579-16,383.37,"지하1/지상1,2,3,4",영등포소방서
963,세풍고시원,고시원업,2011-11-14,서울특별시 영등포구 영등포동2가 29-70,서울특별시 영등포구 국회대로54길 37-5,734.76,"지상4,5,6,7",영등포소방서
964,명문고시원,고시원업,2011-11-10,서울특별시 영등포구 대림동 714-5,서울특별시 영등포구 도림로41길 11-2,419,"지상4,5",영등포소방서
965,이미선건물,고시원업,2011-10-31,서울특별시 영등포구 도림동 247-60,서울특별시 영등포구 도신로15나길 13-4,124.68,"지상2,3,4",영등포소방서
966,스위트리빙텔,고시원업,2011-10-24,서울특별시 영등포구 영등포동6가 5-8,서울특별시 영등포구 영등포로35길 2,321.06,"지상2,3",영등포소방서
967,문영빌딩,고시원업,2011-10-11,서울특별시 영등포구 대림동 864-28,서울특별시 영등포구 디지털로61길 4,237.6,"지상2,3,4",영등포소방서
968,용일(위너스텔),고시원업,2011-10-10,서울특별시 영등포구 당산동 121-231,서울특별시 영등포구 국회대로55길 18,193.76,지상2,영등포소방서
969,동선,고시원업,2011-11-23,서울특별시 영등포구 당산동3가 223-3,서울특별시 영등포구 당산로30길 5,221.48,"지상4,5",영등포소방서
970,둥지고시원,고시원업,2011-09-22,서울특별시 영등포구 신길동 920,서울특별시 영등포구 여의대방로47라길 18-3,732.18,"지상2,3,4",영등포소방서
971,한솔고시원,고시원업,2011-09-16,서울특별시 영등포구 대림동 713-8,서울특별시 영등포구 도림로39길 19,440,"지상3,4",영등포소방서
972,위너하우스(3층 4층),고시원업,2011-09-09,서울특별시 영등포구 신길동 95-269,서울특별시 영등포구 도신로64길 17-2,294.38,"지상3,4",영등포소방서
973,위너하우스(2층),고시원업,2011-09-09,서울특별시 영등포구 신길동 95-269,서울특별시 영등포구 도신로64길 17-2,149.19,지상2,영등포소방서
974,하임오피스,고시원업,2011-09-09,서울특별시 영등포구 당산동 121-69,서울특별시 영등포구 버드나루로23길 21,739.38,"지상2,3,4",영등포소방서
975,킴스빌,고시원업,2011-09-06,서울특별시 영등포구 당산동4가 32-97,서울특별시 영등포구 당산로36길 15,755.55,"지상2,3,4,5,6,7",영등포소방서
976,원태희고시원,고시원업,2011-09-02,서울특별시 영등포구 문래동3가 82-3,서울특별시 영등포구 문래북로 54,870.67,"지상4,5,6,7,8",영등포소방서
977,온정주의,고시원업,2011-09-01,서울특별시 영등포구 양평동3가 7-2,서울특별시 영등포구 양산로 71,382.59,"지상2,3,4",영등포소방서
978,코뿔소(구.코끼리),고시원업,2011-08-23,서울특별시 영등포구 영등포동6가 31-5,서울특별시 영등포구 영등포로35나길 9,913.8,"지상1,2,3,4,5",영등포소방서
979,리빙하우스,고시원업,2011-08-19,서울특별시 영등포구 당산동4가 32-107,서울특별시 영등포구 국회대로37길 5,479.22,"지상3,4,5",영등포소방서
980,쉐르빌,고시원업,2011-08-03,서울특별시 영등포구 신길동 670,서울특별시 영등포구 가마산로90길 14,745,"지상2,3",영등포소방서
981,파인빌II,고시원업,2011-08-03,서울특별시 영등포구 당산동 171-35,서울특별시 영등포구 버드나루로17길 12-1,580.32,"지상2,3,4,5,6,7,8",영등포소방서
982,대림고시원,고시원업,2011-07-29,서울특별시 영등포구 대림동 1022-32,서울특별시 영등포구 디지털로54길 18,310.11,"지상1,2,3",영등포소방서
983,토마토하우스(최대현대표),고시원업,2011-07-26,서울특별시 영등포구 영등포동1가 51,서울특별시 영등포구 경인로114나길 3,516.75,"지하1/지상1,2,3,4,5,6",영등포소방서
984,삼성원룸텔,고시원업,2011-07-20,서울특별시 영등포구 도림동 227-4,서울특별시 영등포구 도신로15길 35,191.86,지상2,영등포소방서
985,프라임리빙텔,고시원업,2011-09-20,서울특별시 영등포구 영등포동3가 5-6,서울특별시 영등포구 영등포로 226-1,294.38,"지상3,4",영등포소방서
986,백향목,고시원업,2011-07-04,서울특별시 영등포구 문래동5가 19-15,서울특별시 영등포구 선유로3길 19-3,592.85,"지상2,3,4,5,6",영등포소방서
987,청솔,고시원업,2011-06-30,서울특별시 영등포구 문래동5가 19-11,서울특별시 영등포구 선유로3길 19-1,742.37,"지상2,3,4,5,6,7",영등포소방서
988,코지오피스,고시원업,2011-06-21,서울특별시 영등포구 당산동4가 32-68,서울특별시 영등포구 당산로 164-5,718.95,"지상2,3,4,5,6",영등포소방서
989,네오마루,고시원업,2011-06-21,서울특별시 영등포구 당산동4가 32-62,서울특별시 영등포구 당산로38길 6,897.54,"지상2,3,4,5,6,7",영등포소방서
990,타임스빌,고시원업,2011-05-30,서울특별시 영등포구 영등포동6가 41-1,서울특별시 영등포구 영신로44길 18,287.89,"지상1,2,3,4",영등포소방서
991,스테이리모,고시원업,2011-05-19,서울특별시 영등포구 신길동 99-7,서울특별시 영등포구 영등포로 369,330,"지상2,3,4",영등포소방서
992,"엠서강(구,평화고시원)",고시원업,2011-05-17,서울특별시 영등포구 영등포동7가 63-43,서울특별시 영등포구 국회대로46길 14,615.16,"지상2,3,4,5",영등포소방서
993,소울메이트,고시원업,2011-05-17,서울특별시 영등포구 당산동2가 30-3,서울특별시 영등포구 선유동1로 6-10,545.47,"지상2,3,4,5,6,7",영등포소방서
994,영재고시텔,고시원업,2011-04-29,서울특별시 영등포구 영등포동 618-223,서울특별시 영등포구 영신로9나길 12,538.83,"지상1,2,3,4",영등포소방서
995,휴미소,고시원업,2011-04-13,서울특별시 영등포구 영등포동8가 60-2,서울특별시 영등포구 영중로 130,972.6,"지상2,3,4,5,6,7,8,9,10,11",영등포소방서
996,나라,고시원업,2011-04-11,서울특별시 영등포구 당산동3가 427-1,서울특별시 영등포구 양산로17길 16,542.04,"지상2,3,4,5,6,7",영등포소방서
997,리첸하우스,고시원업,2011-04-05,서울특별시 영등포구 신길동 625,서울특별시 영등포구 신풍로25길 14,286.94,지상2,영등포소방서
998,스마트하우스,고시원업,2011-04-05,서울특별시 영등포구 신길동 215-9,서울특별시 영등포구 도신로 183,985.69,"지하1/지상2,3,4,5,6",영등포소방서
999,정진아트빌고시원,고시원업,2011-04-04,서울특별시 영등포구 신길동 4468,서울특별시 영등포구 여의대방로9길 8,220.8,"지상2,3,4",영등포소방서
1000,다솜,고시원업,2011-04-01,서울특별시 영등포구 당산동4가 32-80,서울특별시 영등포구 당산로36길 9-8,852.9,"지상2,3,4,5,6,7,8",영등포소방서
1001,레이하우스,고시원업,2011-03-30,서울특별시 영등포구 문래동3가 82-23,서울특별시 영등포구 문래로 79-11,1119.19,"지상3,4,5,6,7,8,9",영등포소방서
1002,오복고시텔,고시원업,2011-03-29,서울특별시 영등포구 양평동4가 71-1,서울특별시 영등포구 양평로 103-1,416.68,"지상2,3",영등포소방서
1003,효산빌딩,고시원업,2011-03-28,서울특별시 영등포구 양평동4가 273,서울특별시 영등포구 선유로 277-12,1111.2,"지상3,4,5,6,7,8",영등포소방서
1004,태양고시원,고시원업,2011-03-28,서울특별시 영등포구 문래동3가 83-1,서울특별시 영등포구 문래로 79-9,952.12,"지상4,5,6,7,8,9",영등포소방서
1005,게스트하우스,고시원업,2011-05-16,서울특별시 영등포구 영등포동1가 137,서울특별시 영등포구 경인로108길 2,310.98,"지상2,3,4",영등포소방서
1006,굿라이프,고시원업,2011-03-22,서울특별시 영등포구 대림동 653-10,서울특별시 영등포구 대림로40나길 14,515.16,"지하1/지상1,2,3",영등포소방서
1007,이고시텔,고시원업,2011-04-26,서울특별시 영등포구 영등포동6가 67-1,서울특별시 영등포구 영신로40길 18,247.8,지상3,영등포소방서
1008,양화네오텔,고시원업,2011-03-16,서울특별시 영등포구 양평동4가 274-1,서울특별시 영등포구 선유로 277-8,980.85,"지상2,3,4,5,6",영등포소방서
1009,드림타워,고시원업,2011-03-14,서울특별시 영등포구 양평동3가 30-24,서울특별시 영등포구 양산로1길 11-1,572.52,"지상2,3,4,5,6,7",영등포소방서
1010,블루밍,고시원업,2011-03-10,서울특별시 영등포구 당산동 171-14,서울특별시 영등포구 버드나루로23길 23,928.41,"지상2,3,4,5,6,7",영등포소방서
1011,리츠하임고시원,고시원업,2011-03-09,서울특별시 영등포구 당산동4가 32-74,서울특별시 영등포구 당산로 164-6,856.83,"지상2,3,4,5,6,7",영등포소방서
1012,부경파크빌-Ⅲ,고시원업,2011-03-02,서울특별시 영등포구 당산동3가 470-2,서울특별시 영등포구 당산로27길 19-2,774.76,"지상2,3,4,5,6,7,8",영등포소방서
1013,에코하우스,고시원업,2011-02-21,서울특별시 영등포구 당산동 171-21,서울특별시 영등포구 국회대로53길 28-5,809.66,"지상2,3,4,5,6,7",영등포소방서
1014,부경파크빌-II,고시원업,2011-02-18,서울특별시 영등포구 당산동3가 470-1,서울특별시 영등포구 당산로27길 19-1,968.38,"지상2,3,4,5,6,7,8",영등포소방서
1015,부경파크빌-1,고시원업,2011-02-18,서울특별시 영등포구 당산동3가 470,서울특별시 영등포구 당산로27길 19-2,970.98,"지상2,3,4,5,6,7",영등포소방서
